experiment,epoch,train_loss,kendall_tau,top1_slowdown,top5_slowdown,top10_slowdown,top100_slowdown,seconds
gnn_nlp_random,44,0.1503859782492481,0.8812603840114894,1.0014839231967927,1.000457412004471,1.000222110748291,1.0,452.52625823020935
gnn_nlp_random,45,0.14184641944731535,0.8689859799189336,1.0042281448841095,1.0027482450008391,1.0026091933250427,1.0000013768672944,454.73961186408997
gnn_nlp_random,46,0.13641984636303722,0.8706615579779339,1.0054098129272462,1.0037047445774079,1.003440296649933,1.0001653671264648,455.07188510894775
gnn_nlp_random,47,0.13908193748054018,0.8855384904144199,1.0085351526737214,1.0021143496036529,1.000608503818512,1.0000246822834016,455.42417573928833
gnn_nlp_random,48,0.13164839590224775,0.8948507197095928,1.0026819229125976,1.0018388748168945,1.000245714187622,1.0,454.9765079021454
gnn_nlp_random,49,0.1260722520541015,0.8959508062516868,1.001389068365097,1.0004540503025054,1.0003239572048188,1.0,452.91970920562744
gnn_nlp_random,50,0.13090561071772394,0.8885068279533825,1.001701557636261,1.0004323661327361,1.0002173840999604,1.0,454.7455749511719
gnn_nlp_random,51,0.13065989829058836,0.8806190543613581,1.0032196819782258,1.001382088661194,1.0003188371658325,1.0000013768672944,453.78806376457214
gnn_nlp_random,52,0.13152632491712588,0.8360098681690953,1.005206251144409,1.0021003484725952,1.0019488036632538,1.0000013768672944,454.5232472419739
gnn_nlp_random,53,0.12509067125309423,0.8846291703486522,1.0038204967975617,1.0027070939540863,1.0025136470794678,1.0000261604785918,454.5760724544525
gnn_nlp_random,54,0.12579769799277718,0.8561862227004774,1.0076756536960603,1.0052323698997498,1.0046209812164306,1.0000827133655548,452.0007824897766
gnn_nlp_random,55,0.1182635904749257,0.8494198141173405,1.0022811591625214,1.0012455046176911,1.0010008633136749,1.0,454.36563515663147
gnn_nlp_random,56,0.12745983975645322,0.8801978064810886,1.0088114321231842,1.0038547813892365,1.0032948434352875,1.000049465894699,453.19737482070923
gnn_nlp_random,57,0.12099907916966614,0.8964850890578605,1.0042206048965454,1.0006743907928466,1.0003012895584107,1.0,456.31053614616394
gnn_nlp_random,58,0.12107380459848274,0.897049174205538,1.0039962589740754,1.0013754725456239,1.0009975910186768,1.0,452.9923267364502
